,Location,NFIA-Nuc_engagement
chr8_123086056_123086071,orientated upstream,1.041392685
chr1_95005810_95005825,orientated upstream,1.041392685
chr10_68628768_68628783,orientated upstream,1.041392685
chr15_34985363_34985378,orientated upstream,1.041392685
chr6_6700220_6700235,orientated upstream,1.041392685
chr7_96721074_96721089,orientated upstream,1.041392685
chr9_253704_253719,orientated upstream,1.041392685
chr1_30775292_30775307,orientated upstream,1.041392685
chr7_159022746_159022761,orientated upstream,1.041392685
chr2_103445548_103445563,orientated upstream,1.041392685
chr6_150409845_150409860,orientated upstream,1.041392685
chr1_120388880_120388895,orientated upstream,1.041392685
chr1_42846956_42846971,orientated upstream,1.041392685
chr10_49168379_49168394,orientated upstream,1.041392685
chr10_70591112_70591127,orientated upstream,1.041392685
chr19_15702717_15702732,orientated upstream,1.041392685
chr3_119380936_119380951,orientated upstream,1.041392685
chr5_78888967_78888982,orientated upstream,1.041392685
chr11_34772507_34772522,orientated upstream,1.041392685
chr14_69107633_69107648,orientated upstream,1.041392685
chr18_30812176_30812191,orientated upstream,1.041392685
chr7_2622354_2622369,orientated upstream,1.041392685
chr11_46589167_46589182,orientated upstream,1.041392685
chr18_31217632_31217647,orientated upstream,1.041392685
chr7_15505953_15505968,orientated upstream,1.041392685
chr10_102713855_102713870,orientated upstream,1.041392685
chr10_64574638_64574653,orientated upstream,1.041392685
chr15_84099280_84099295,orientated upstream,1.041392685
chr7_98555525_98555540,orientated upstream,1.041392685
chr8_11315501_11315516,orientated upstream,1.041392685
chr4_149987434_149987449,orientated upstream,1.041392685
chr4_8504411_8504426,orientated upstream,1.041392685
chr6_33915299_33915314,orientated upstream,1.041392685
chr6_43969820_43969835,orientated upstream,1.041392685
chr1_160261148_160261163,orientated upstream,1.041392685
chr1_230318395_230318410,orientated upstream,1.041392685
chr10_49226769_49226784,orientated upstream,1.041392685
chr3_45682920_45682935,orientated upstream,1.041392685
chr8_98384175_98384190,orientated upstream,1.041392685
chr3_123244330_123244345,orientated upstream,1.041392685
chr1_213227627_213227642,orientated upstream,1.041392685
chr15_81752691_81752706,orientated upstream,1.041392685
chr19_19866852_19866867,orientated upstream,1.041392685
chr21_45421646_45421661,orientated upstream,1.041392685
chr1_111745891_111745906,orientated upstream,1.041392685
chr1_168113110_168113125,orientated upstream,1.041392685
chr13_21243239_21243254,orientated upstream,1.041392685
chr15_66765974_66765989,orientated upstream,1.041392685
chr20_58921759_58921774,orientated upstream,1.041392685
chr8_115825203_115825218,orientated upstream,1.041392685
chr11_76700420_76700435,orientated upstream,1.041392685
chr15_50128509_50128524,orientated upstream,1.041392685
chr21_32457602_32457617,orientated upstream,1.041392685
chr21_46029501_46029516,orientated upstream,1.041392685
chr22_40003389_40003404,orientated upstream,1.041392685
chr9_116156714_116156729,orientated upstream,1.041392685
chr3_177597705_177597720,orientated upstream,1.041392685
chr19_11189883_11189898,orientated upstream,1.041392685
chr4_55742906_55742921,orientated upstream,1.041392685
chr6_167832739_167832754,orientated upstream,1.041392685
chr12_124888607_124888622,orientated upstream,1.041392685
chr2_188450176_188450191,orientated upstream,1.041392685
chr22_39317655_39317670,orientated upstream,1.041392685
chr6_15082893_15082908,orientated upstream,1.041392685
chr1_247471016_247471031,orientated upstream,1.041392685
chr17_38753882_38753897,orientated upstream,1.041392685
chr18_26461647_26461662,orientated upstream,1.041392685
chr3_120516072_120516087,orientated upstream,1.041392685
chr3_33973070_33973085,orientated upstream,1.041392685
chr3_41032899_41032914,orientated upstream,1.041392685
chr4_74262727_74262742,orientated upstream,1.041392685
chr6_137928151_137928166,orientated upstream,1.041392685
chr7_130364630_130364645,orientated upstream,1.041392685
chr7_66763374_66763389,orientated upstream,1.041392685
chr10_75071283_75071298,orientated upstream,1.041392685
chr15_43570431_43570446,orientated upstream,1.041392685
chr2_169119367_169119382,orientated upstream,1.041392685
chr3_125512232_125512247,orientated upstream,1.041392685
chr7_153403074_153403089,orientated upstream,1.041392685
chrX_19342487_19342502,orientated upstream,1.041392685
chr14_102377887_102377902,orientated upstream,1.041392685
chr19_45336238_45336253,orientated upstream,1.041392685
chr3_123618927_123618942,orientated upstream,1.041392685
chr11_77035828_77035843,orientated upstream,1.041392685
chr17_20541133_20541148,orientated upstream,1.041392685
chr22_39463172_39463187,orientated upstream,1.041392685
chr12_23040940_23040955,orientated upstream,1.041392685
chr20_5758712_5758727,orientated upstream,1.041392685
chr3_129586021_129586036,orientated upstream,1.041392685
chr1_110049938_110049953,orientated upstream,1.041392685
chr1_146226451_146226466,orientated upstream,1.041392685
chr10_72337273_72337288,orientated upstream,1.041392685
chr11_4578434_4578449,orientated upstream,1.041392685
chr11_46408770_46408785,orientated upstream,1.041392685
chr16_23578636_23578651,orientated upstream,1.041392685
chr16_3610571_3610586,orientated upstream,1.041392685
chr18_22475616_22475631,orientated upstream,1.041392685
chr6_106069713_106069728,orientated upstream,1.041392685
chr1_145140964_145140979,orientated upstream,1.041392685
chr1_160022577_160022592,orientated upstream,1.041392685
chr1_174768715_174768730,orientated upstream,1.041392685
chr1_185938605_185938620,orientated upstream,1.041392685
chr12_23690280_23690295,orientated upstream,1.041392685
chr19_5952341_5952356,orientated upstream,1.041392685
chr7_30141642_30141657,orientated upstream,1.041392685
chr7_39560598_39560613,orientated upstream,1.041392685
chr7_71174062_71174077,orientated upstream,1.041392685
chr8_134726217_134726232,orientated upstream,1.041392685
chr9_137488424_137488439,orientated upstream,1.041392685
chr1_155977161_155977176,orientated upstream,1.041392685
chr10_61470933_61470948,orientated upstream,1.041392685
chr16_48367849_48367864,orientated upstream,1.041392685
chr17_15289470_15289485,orientated upstream,1.041392685
chr17_45044996_45045011,orientated upstream,1.041392685
chr19_53055671_53055686,orientated upstream,1.041392685
chr2_12435646_12435661,orientated upstream,1.041392685
chr2_26724135_26724150,orientated upstream,1.041392685
chr4_56843621_56843636,orientated upstream,1.041392685
chr5_33138338_33138353,orientated upstream,1.041392685
chr7_98366043_98366058,orientated upstream,1.041392685
chr1_112044935_112044950,orientated upstream,1.041392685
chr10_56470880_56470895,orientated upstream,1.041392685
chr11_43708781_43708796,orientated upstream,1.041392685
chr18_25298935_25298950,orientated upstream,1.041392685
chr4_17230956_17230971,orientated upstream,1.041392685
chr6_15897439_15897454,orientated upstream,1.041392685
chr6_16873867_16873882,orientated upstream,1.041392685
chr7_156691967_156691982,orientated upstream,1.041392685
chr7_65984037_65984052,orientated upstream,1.041392685
chr1_67130867_67130882,orientated upstream,1.041392685
chr11_118252425_118252440,orientated upstream,1.041392685
chr17_35917173_35917188,orientated upstream,1.041392685
chr17_50053392_50053407,orientated upstream,1.041392685
chr2_113876803_113876818,orientated upstream,1.041392685
chr3_183630496_183630511,orientated upstream,1.041392685
chr5_2018528_2018543,orientated upstream,1.041392685
chr8_123024348_123024363,orientated upstream,1.041392685
chr1_92751085_92751100,orientated upstream,1.041392685
chr10_35533827_35533842,orientated upstream,1.041392685
chr19_53851580_53851595,orientated upstream,1.041392685
chr2_205270898_205270913,orientated upstream,1.041392685
chr7_140054956_140054971,orientated upstream,1.041392685
chrX_70132982_70132997,orientated upstream,1.041392685
chr1_230594567_230594582,orientated upstream,1.041392685
chr1_40031003_40031018,orientated upstream,1.041392685
chr10_45641140_45641155,orientated upstream,1.041392685
chr16_72646828_72646843,orientated upstream,1.041392685
chr17_20267668_20267683,orientated upstream,1.041392685
chr17_27879360_27879375,orientated upstream,1.041392685
chr17_64025395_64025410,orientated upstream,1.041392685
chr19_55151536_55151551,orientated upstream,1.041392685
chr20_2485272_2485287,orientated upstream,1.041392685
chr7_36060618_36060633,orientated upstream,1.041392685
chrX_41412480_41412495,orientated upstream,1.041392685
chr1_234487544_234487559,orientated upstream,1.041392685
chr12_57187439_57187454,orientated upstream,1.041392685
chr3_177345443_177345458,orientated upstream,1.041392685
chr3_50594467_50594482,orientated upstream,1.041392685
chr6_36201825_36201840,orientated upstream,1.041392685
chr9_124215032_124215047,orientated upstream,1.041392685
chr9_131817812_131817827,orientated upstream,1.041392685
chr9_19480070_19480085,orientated upstream,1.041392685
chr1_44832521_44832536,orientated upstream,1.041392685
chr14_72789933_72789948,orientated upstream,1.041392685
chr18_41954860_41954875,orientated upstream,1.041392685
chr2_103497044_103497059,orientated upstream,1.041392685
chr2_131095186_131095201,orientated upstream,1.041392685
chr21_32457801_32457816,orientated upstream,1.041392685
chr4_71167257_71167272,orientated upstream,1.041392685
chr5_164332835_164332850,orientated upstream,1.041392685
chr6_33643073_33643088,orientated upstream,1.041392685
chr8_62701719_62701734,orientated upstream,1.041392685
chr9_112429800_112429815,orientated upstream,1.041392685
chr1_144550656_144550671,orientated upstream,1.041392685
chr10_71447883_71447898,orientated upstream,1.041392685
chr20_48698089_48698104,orientated upstream,1.041392685
chr3_23968999_23969014,orientated upstream,1.041392685
chr5_179820593_179820608,orientated upstream,1.041392685
chr6_24365438_24365453,orientated upstream,1.041392685
chr6_82870953_82870968,orientated upstream,1.041392685
chr9_95382650_95382665,orientated upstream,1.041392685
chr1_181182128_181182143,orientated upstream,1.041392685
chr1_205493548_205493563,orientated upstream,1.041392685
chr1_223316265_223316280,orientated upstream,1.041392685
chr1_23595827_23595842,orientated upstream,1.041392685
chr12_56830878_56830893,orientated upstream,1.041392685
chr15_63903591_63903606,orientated upstream,1.041392685
chr16_56296143_56296158,orientated upstream,1.041392685
chr18_12560788_12560803,orientated upstream,1.041392685
chr3_151856275_151856290,orientated upstream,1.041392685
chr4_183454327_183454342,orientated upstream,1.041392685
chr1_223316470_223316485,orientated upstream,1.041392685
chr10_6688847_6688862,orientated upstream,1.041392685
chr11_128773022_128773037,orientated upstream,1.041392685
chr11_34697166_34697181,orientated upstream,1.041392685
chr11_5259057_5259072,orientated upstream,1.041392685
chr2_181025177_181025192,orientated upstream,1.041392685
chr2_184118189_184118204,orientated upstream,1.041392685
chr2_43610109_43610124,orientated upstream,1.041392685
chr3_10563137_10563152,orientated upstream,1.041392685
chr3_25774237_25774252,orientated upstream,1.041392685
chr19_10636469_10636484,orientated upstream,1.041392685
chr22_40514186_40514201,orientated upstream,1.041392685
chr5_82002225_82002240,orientated upstream,1.041392685
chr6_146816436_146816451,orientated upstream,1.041392685
chr6_149244267_149244282,orientated upstream,1.041392685
chr6_49722626_49722641,orientated upstream,1.041392685
chr8_55868917_55868932,orientated upstream,1.041392685
chr8_70228416_70228431,orientated upstream,1.041392685
chr8_90755566_90755581,orientated upstream,1.041392685
chr1_235092211_235092226,orientated upstream,1.041392685
chr12_56836581_56836596,orientated upstream,1.041392685
chr13_32757061_32757076,orientated upstream,1.041392685
chr3_123616845_123616860,orientated upstream,1.041392685
chr7_75669308_75669323,orientated upstream,1.041392685
chr12_121727809_121727824,orientated upstream,1.041392685
chr13_40318583_40318598,orientated upstream,1.041392685
chr14_74915986_74916001,orientated upstream,1.041392685
chr2_232970975_232970990,orientated upstream,1.041392685
chr2_26459487_26459502,orientated upstream,1.041392685
chr2_88644236_88644251,orientated upstream,1.041392685
chr5_55429774_55429789,orientated upstream,1.041392685
chr6_42261636_42261651,orientated upstream,1.041392685
chr7_148776785_148776800,orientated upstream,1.041392685
chr9_88808418_88808433,orientated upstream,1.041392685
chr1_145434782_145434797,orientated upstream,1.041392685
