,Location,NFIA-Nuc_engagement
chr11_75347116_75347131,random orientated downstream,1
chr15_63056061_63056076,random orientated downstream,1
chr16_2570188_2570203,random orientated downstream,1
chr17_50412370_50412385,random orientated downstream,1
chr2_170313317_170313332,random orientated downstream,1
chr2_47951110_47951125,random orientated downstream,1
chr2_72330852_72330867,random orientated downstream,1
chr20_9837832_9837847,random orientated downstream,1
chr22_26545410_26545425,random orientated downstream,1
chr3_152933326_152933341,random orientated downstream,1
chr3_53949734_53949749,random orientated downstream,1
chr4_86685669_86685684,random orientated downstream,1
chr5_109322349_109322364,random orientated downstream,1
chr6_149906218_149906233,random orientated downstream,1
chr6_158647745_158647760,random orientated downstream,1
chr7_100643715_100643730,random orientated downstream,1
chr8_27811095_27811110,random orientated downstream,1
chr1_114173869_114173884,random orientated downstream,1
chr1_183219214_183219229,random orientated downstream,1
chr10_103766172_103766187,random orientated downstream,1
chr10_110423743_110423758,random orientated downstream,1
chr11_11990059_11990074,random orientated downstream,1
chr15_81178547_81178562,random orientated downstream,1
chr16_25814670_25814685,random orientated downstream,1
chr16_27644399_27644414,random orientated downstream,1
chr17_46614714_46614729,random orientated downstream,1
chr19_14343478_14343493,random orientated downstream,1
chr2_12430711_12430726,random orientated downstream,1
chr2_235365937_235365952,random orientated downstream,1
chr3_55562864_55562879,random orientated downstream,1
chr4_151610426_151610441,random orientated downstream,1
chr5_148559649_148559664,random orientated downstream,1
chr5_150649787_150649802,random orientated downstream,1
chr5_66666960_66666975,random orientated downstream,1
chr5_74169792_74169807,random orientated downstream,1
chr6_139708480_139708495,random orientated downstream,1
chr7_36639066_36639081,random orientated downstream,1
chr14_100285210_100285225,random orientated downstream,1
chr16_85509234_85509249,random orientated downstream,1
chr17_42562982_42562997,random orientated downstream,1
chr2_126950700_126950715,random orientated downstream,1
chr3_186932572_186932587,random orientated downstream,1
chr4_163172576_163172591,random orientated downstream,1
chr5_174425396_174425411,random orientated downstream,1
chr6_82735356_82735371,random orientated downstream,1
chr7_112073087_112073102,random orientated downstream,1
chr7_152270669_152270684,random orientated downstream,1
chr1_205317756_205317771,random orientated downstream,1
chr1_24914164_24914179,random orientated downstream,1
chr1_7469623_7469638,random orientated downstream,1
chr11_25746065_25746080,random orientated downstream,1
chr12_103791523_103791538,random orientated downstream,1
chr12_131097899_131097914,random orientated downstream,1
chr12_27967963_27967978,random orientated downstream,1
chr17_17604023_17604038,random orientated downstream,1
chr17_34624386_34624401,random orientated downstream,1
chr17_59239119_59239134,random orientated downstream,1
chr19_50895145_50895160,random orientated downstream,1
chr2_112085949_112085964,random orientated downstream,1
chr2_159593540_159593555,random orientated downstream,1
chr2_166127488_166127503,random orientated downstream,1
chr20_33638912_33638927,random orientated downstream,1
chr22_19720954_19720969,random orientated downstream,1
chr22_24555657_24555672,random orientated downstream,1
chr22_26763743_26763758,random orientated downstream,1
chr4_46386762_46386777,random orientated downstream,1
chr5_123450827_123450842,random orientated downstream,1
chr5_61886410_61886425,random orientated downstream,1
chr7_121342209_121342224,random orientated downstream,1
chr7_149545901_149545916,random orientated downstream,1
chr7_151675872_151675887,random orientated downstream,1
chr7_23213835_23213850,random orientated downstream,1
chr8_124717431_124717446,random orientated downstream,1
chrX_130019515_130019530,random orientated downstream,1
chr1_109793700_109793715,random orientated downstream,1
chr1_200407469_200407484,random orientated downstream,1
chr1_224268067_224268082,random orientated downstream,1
chr10_22987891_22987906,random orientated downstream,1
chr11_113674302_113674317,random orientated downstream,1
chr12_71972832_71972847,random orientated downstream,1
chr15_63729514_63729529,random orientated downstream,1
chr2_177667836_177667851,random orientated downstream,1
chr2_39732631_39732646,random orientated downstream,1
chr20_32982648_32982663,random orientated downstream,1
chr21_43833571_43833586,random orientated downstream,1
chr3_107294299_107294314,random orientated downstream,1
chr3_194696863_194696878,random orientated downstream,1
chr3_40725530_40725545,random orientated downstream,1
chr5_170633583_170633598,random orientated downstream,1
chr5_177494839_177494854,random orientated downstream,1
chr5_42870656_42870671,random orientated downstream,1
chr6_150890774_150890789,random orientated downstream,1
chr9_110172709_110172724,random orientated downstream,1
chr9_128825735_128825750,random orientated downstream,1
chr9_133378598_133378613,random orientated downstream,1
chr9_72235497_72235512,random orientated downstream,1
chrX_147885272_147885287,random orientated downstream,1
chr3_14948180_14948195,random orientated upstream,1.041392685
chr1_15886407_15886422,random orientated upstream,1.041392685
chr5_134140750_134140765,random orientated upstream,1.041392685
chr3_9749811_9749826,random orientated upstream,1.041392685
chr16_68732143_68732158,random orientated upstream,1.041392685
chr14_101962656_101962671,random orientated upstream,1.041392685
chr12_54307237_54307252,random orientated upstream,1.041392685
chr14_23861831_23861846,random orientated upstream,1.041392685
chr15_67794996_67795011,random orientated upstream,1.041392685
chr1_153627655_153627670,random orientated upstream,1.041392685
chr16_2215017_2215032,random orientated upstream,1.041392685
chr3_72797977_72797992,random orientated upstream,1.041392685
chr17_42566929_42566944,random orientated upstream,1.041392685
chr19_3710583_3710598,random orientated upstream,1.041392685
chr7_149623414_149623429,random orientated upstream,1.041392685
chr12_65193259_65193274,random orientated upstream,1.041392685
chr17_15651776_15651791,random orientated upstream,1.041392685
chr6_109242187_109242202,random orientated upstream,1.041392685
chr7_100247400_100247415,random orientated upstream,1.041392685
chr17_6476981_6476996,random orientated upstream,1.041392685
chr4_122700331_122700346,random orientated upstream,1.041392685
chr3_136343937_136343952,random orientated upstream,1.041392685
chr18_183956_183971,random orientated upstream,1.041392685
chrX_19890160_19890175,random orientated upstream,1.041392685
chr1_31101165_31101180,random orientated upstream,1.041392685
chr12_32309967_32309982,random orientated upstream,1.041392685
chr15_75930002_75930017,random orientated upstream,1.041392685
chr14_72924548_72924563,random orientated upstream,1.041392685
chr2_58967927_58967942,random orientated upstream,1.041392685
chr17_57440603_57440618,random orientated upstream,1.041392685
chr22_17867657_17867672,random orientated upstream,1.041392685
chr8_22868019_22868034,random orientated upstream,1.041392685
chr10_79405799_79405814,random orientated upstream,1.041392685
chr2_74585505_74585520,random orientated upstream,1.041392685
chr6_52164555_52164570,random orientated upstream,1.041392685
chr15_89383828_89383843,random orientated upstream,1.041392685
chr1_207223093_207223108,random orientated upstream,1.041392685
chr6_117384864_117384879,random orientated upstream,1.041392685
chr20_4064764_4064779,random orientated upstream,1.041392685
chr1_210330416_210330431,random orientated upstream,1.041392685
chr4_76308807_76308822,random orientated upstream,1.041392685
chr8_129005258_129005273,random orientated upstream,1.041392685
chr6_115838952_115838967,random orientated upstream,1.041392685
chr5_133249745_133249760,random orientated upstream,1.041392685
chr13_44900125_44900140,random orientated upstream,1.041392685
chr1_23273581_23273596,random orientated upstream,1.041392685
chr3_72177464_72177479,random orientated upstream,1.041392685
chr5_180085295_180085310,random orientated upstream,1.041392685
chr7_143906387_143906402,random orientated upstream,1.041392685
chr9_37972426_37972441,random orientated upstream,1.041392685
chr1_53146320_53146335,random orientated upstream,1.041392685
chr12_104177963_104177978,random orientated upstream,1.041392685
chr20_62651371_62651386,random orientated upstream,1.041392685
chr5_145944023_145944038,random orientated upstream,1.041392685
chr2_80028788_80028803,random orientated upstream,1.041392685
chr5_172679102_172679117,random orientated upstream,1.041392685
chr1_38991621_38991636,random orientated upstream,1.041392685
chr2_158326171_158326186,random orientated upstream,1.041392685
chr14_49911840_49911855,random orientated upstream,1.041392685
chr15_34985363_34985378,random orientated upstream,1.041392685
chr6_161234382_161234397,random orientated upstream,1.041392685
chr1_33366945_33366960,random orientated upstream,1.041392685
chr2_69744058_69744073,random orientated upstream,1.041392685
chr2_103445548_103445563,random orientated upstream,1.041392685
chr2_27461368_27461383,random orientated upstream,1.041392685
chr6_11120733_11120748,random orientated upstream,1.041392685
chrX_40169807_40169822,random orientated upstream,1.041392685
chr1_120388880_120388895,random orientated upstream,1.041392685
chr17_34647812_34647827,random orientated upstream,1.041392685
chr5_121691799_121691814,random orientated upstream,1.041392685
chr10_70591112_70591127,random orientated upstream,1.041392685
chr3_119380936_119380951,random orientated upstream,1.041392685
chr1_149978736_149978751,random orientated upstream,1.041392685
chr11_34772507_34772522,random orientated upstream,1.041392685
